ID	dataset	subset	qvalue	Count	geneID	GeneRatio	BgRatio	pvalue	gs_subcat	gs_exact_source	modality
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	NYGC_ALS_Cervical_SC	negative	0.00366751524541825	29	DLG2/KIF5C/NECTIN1/DLG1/GRIP2/SHANK1/CACNG2/MAPK8IP3/PRKCZ/WNT7A/BSN/CACNG7/PCLO/KIF5A/CGNL1/ARHGEF18/HOMER1/CPLX1/NPHS1/STX1B/GRIPAP1/ABHD17B/GRIP1/DVL1/NPTX1/NRXN2/DLG4/CACNG3/JAM3	29/3111	96/22688	2.17505803971161e-05	GO:BP	GO:1902414	RNAseq
GOCC_PRESYNAPTIC_MEMBRANE	NYGC_ALS_Cervical_SC	negative	0.00467179163754041	38	PICK1/GRM3/NECTIN1/EPHB2/ADGRL1/KCTD8/RIMS1/UNC13A/HIP1/SLC6A1/CNTNAP4/PSEN1/KCNA1/ERC1/NTNG2/RGS7BP/DENND1A/PTPRD/KCNJ9/SYT7/ERC2/APBA1/EFNB2/OPRD1/KCNC3/CHRNB2/LRFN3/KCNC1/STX1B/ATP2B2/GRM2/RIMS2/LRRC4B/GABBR1/SLC6A9/ADORA1/GABRA5/OPRK1	38/3111	142/22688	2.83508842115548e-05	GO:CC	GO:0042734	RNAseq
GOCC_APICAL_JUNCTION_COMPLEX	NYGC_ALS_Cervical_SC	negative	0.0055105959457499	37	NECTIN1/MAGI1/ANK3/SHROOM2/MAGI2/ARHGEF2/CYTH2/PLXDC1/SHROOM1/TJAP1/DLG1/CGN/AMOTL2/UBN1/CYTH1/CAMSAP3/PRKCZ/KIFC3/OCLN/CCDC85C/SYMPK/CLDN5/CGNL1/PARD6A/CLDN9/SHROOM4/NPHP4/JUP/ESAM/CLDN15/AJM1/FBF1/RAPGEF2/MARVELD2/FRMD4B/JAM3/EPPK1	37/3111	138/22688	3.43104602709868e-05	GO:CC	GO:0043296	RNAseq
GOMF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	NYGC_ALS_Cervical_SC	negative	0.0055105959457499	17	CACNA1B/CACNA1H/CACNG2/CACNA1I/CACNG7/TSPOAP1/CACNG8/CACNA1A/CACNA1G/NCS1/TMC2/CACNA1E/CACNB3/CACNA1C/CACNA2D3/CACNG3/TRPV1	17/3111	44/22688	3.49612431517524e-05	GO:MF	GO:0005245	RNAseq
GOCC_CYTOSKELETON_OF_PRESYNAPTIC_ACTIVE_ZONE	NYGC_ALS_Cervical_SC	negative	0.0063092763151342	6	RIMS1/BSN/ERC1/PCLO/ERC2/RIMS2	6/3111	7/22688	4.08985463807698e-05	GO:CC	GO:0048788	RNAseq
GOBP_METENCEPHALON_DEVELOPMENT	NYGC_ALS_Cervical_SC	negative	0.00635486779727051	30	MECP2/MT-CO1/MT-ND4/DIXDC1/IGF1R/DLL1/WNT7A/FAIM2/PSEN1/RERE/CDK5R2/WHRN/PROX1/ABL1/HERC1/B4GALT2/CDK5R1/AGTPBP1/KAT2A/CEND1/SSTR3/KCNC1/SPTBN2/CBLN1/SEZ6/FZD4/GRID2/SSTR1/SEMA4C/NEUROD1	30/3111	104/22688	4.20705533617212e-05	GO:BP	GO:0022037	RNAseq
GOBP_MEMORY	NYGC_ALS_Cervical_SC	negative	0.00636102296988397	33	DBH/INSR/MECP2/SHANK3/SHISA7/RASGRF1/TH/ATXN1L/BTBD9/SLC24A2/SHANK1/JPH3/SLC6A1/PRKCZ/ATXN1/PLA2G6/SLC1A1/SLC8A2/LDLR/PSEN1/CUX2/B4GALT2/CHRNB2/ABCA7/KAT2A/RCAN1/CPEB3/EHMT2/CAMK2N1/OXTR/FOXO6/SLC8A3/CHST10	33/3111	119/22688	4.29886206806183e-05	GO:BP	GO:0007613	RNAseq
GOBP_CELL_JUNCTION_MAINTENANCE	NYGC_ALS_Cervical_SC	negative	0.00742872072286872	16	MTSS1/DLG1/SHANK2/CAMSAP3/BSN/KIFC3/SYNGAP1/DCTN1/ERC1/PCLO/WHRN/PARD6A/ERC2/CBLN1/DLG4/PRTN3	16/3111	41/22688	5.12288377375529e-05	GO:BP	GO:0034331	RNAseq
GOBP_HINDBRAIN_DEVELOPMENT	NYGC_ALS_Cervical_SC	negative	0.00780609475518647	38	MECP2/MT-CO1/EPHB2/MT-ND4/DIXDC1/IGF1R/DLC1/DLL1/WNT7A/FAIM2/PLXNA2/PSEN1/RERE/CDK5R2/WHRN/PROX1/ABL1/HERC1/B4GALT2/CDK5R1/AGTPBP1/KAT2A/CEND1/SSTR3/KCNC1/KDM2B/SPTBN2/RBFOX2/CBLN1/LEF1/SEZ6/SHH/FZD4/GRID2/SSTR1/GATA2/SEMA4C/NEUROD1	38/3111	146/22688	5.49078529164902e-05	GO:BP	GO:0030902	RNAseq
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	NYGC_ALS_Cervical_SC	negative	0.00925599411602107	41	SHANK3/GBA2/ARHGAP35/EPHB2/MNX1/WNT7A/LHX6/NKX2-2/FAIM2/PSEN1/CNTN2/MDGA1/PROX1/HES5/IFT172/HERC1/CHD5/DLL4/ISL2/AGTPBP1/PLXNA4/CHRNB2/SZT2/ADARB1/ZNF335/CEND1/CBLN1/PTCH1/DLX1/LHX4/NOVA2/RAPGEF2/FGFR2/SPTBN4/ZSWIM6/SHH/GRID2/C21orf91/CLN8/TAL1/GATA2	41/3111	163/22688	6.63830007740187e-05	GO:BP	GO:0021953	RNAseq
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	NYGC_ALS_Cervical_SC	negative	0.00930009991928725	46	TRIM46/DLG2/KIF5C/BICDL1/TRAK2/KIF1B/ARHGAP21/CILK1/CAMSAP3/NDE1/MAPK8IP3/PRKCZ/ACTN4/KIF1A/AP3B2/NEFH/DCTN1/KIF5A/MYO1D/DYNC2I1/IFT172/APBA1/BICD2/TRAK1/MAP6D1/SUN2/AGTPBP1/KIF3C/BORCS5/TRIM58/MYO15A/TMEM201/KIF1C/NEFL/KIF13A/HTT/KIF17/TANC2/HDAC6/SPG7/SPAST/CNIH2/WASF1/MYO19/MYO1A/MYO1B	46/3111	190/22688	6.79820021684252e-05	GO:BP	GO:0030705	RNAseq
GOBP_REGULATION_OF_AXONOGENESIS	NYGC_ALS_Cervical_SC	negative	0.00972093024135448	39	TRIM46/ULK2/BRSK1/SEMA3F/SLITRK1/BRSK2/ARHGAP35/EPHB2/ZFYVE27/DIXDC1/SEMA6B/SEMA3G/KEL/MARK2/WNT7A/PLXNA2/PSEN1/SEMA4D/SYNGAP1/CNTN2/DIP2B/SEMA6A/SHTN1/CDK5R1/PLXNA4/CHODL/KIF13B/PLXNB3/SEMA4G/NEFL/FSTL4/SEMA6C/ANAPC2/PTPRS/SEMA7A/LRP4/MAG/SEMA4C/DBNL	39/3111	153/22688	7.23989142539902e-05	GO:BP	GO:0050770	RNAseq
GOCC_PRESYNAPTIC_CYTOSKELETON	NYGC_ALS_Cervical_SC	negative	0.00978550300200568	7	RIMS1/BSN/ERC1/PCLO/ERC2/RIMS2/NEFL	7/3111	10/22688	7.42294616513933e-05	GO:CC	GO:0099569	RNAseq
GOCC_EXCITATORY_SYNAPSE	NYGC_ALS_Cervical_SC	negative	0.0109259409820102	18	SHISA7/ELFN1/NLGN3/SHANK1/SYNDIG1/BSN/KCNJ9/HOMER1/ATP2B2/SPTBN2/IGSF11/CBLN1/SLC6A9/GRIN1/FGFR2/DLG4/CACNG3/GRID2	18/3111	51/22688	8.43873490480464e-05	GO:CC	GO:0060076	RNAseq
GOBP_AXON_ENSHEATHMENT_IN_CENTRAL_NERVOUS_SYSTEM	NYGC_ALS_Cervical_SC	negative	0.0110526283054361	11	ABCA2/ASPA/CNTN2/KCNJ10/FA2H/HES5/NKX6-2/MYRF/SOX10/MAG/ERCC2	11/3111	23/22688	8.6890218167736e-05	GO:BP	GO:0032291	RNAseq
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	NYGC_ALS_Cervical_SC	negative	0.012783085613459	25	TRIM46/BICDL1/TRAK2/ARHGAP21/NDE1/PRKCZ/KIF1A/AP3B2/NEFH/KIF5A/BICD2/TRAK1/AGTPBP1/KIF3C/BORCS5/TRIM58/TMEM201/KIF1C/NEFL/KIF13A/HTT/HDAC6/SPAST/CNIH2/WASF1	25/3111	84/22688	0.000102257261513007	GO:BP	GO:0072384	RNAseq
GOCC_AXON_INITIAL_SEGMENT	NYGC_ALS_Cervical_SC	negative	0.0139588933412101	10	TRIM46/ANK3/KCNQ2/CNTN2/KCNA1/IQCJ-SCHIP1/LRRC7/BIN1/SPTBN4/SCN8A	10/3111	20/22688	0.000114568081150358	GO:CC	GO:0043194	RNAseq
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	NYGC_ALS_Cervical_SC	negative	0.0139588933412101	23	GNAZ/GRM3/ADCY5/HTR1F/PTGDR2/ADCY6/HTR4/GPR37/GRM4/OPRD1/CHRM4/HRH3/GRM2/GPR176/GABBR1/ADORA1/GABBR2/GNAI1/MTNR1A/OPRK1/MCHR1/GRM7/GRM8	23/3111	75/22688	0.000115513490192941	GO:BP	GO:0007193	RNAseq
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	NYGC_ALS_Cervical_SC	negative	0.0156282564244373	46	BRSK1/BRSK2/TH/SH3GL3/BTBD9/SYNJ2/BACE1/NOSTRIN/RIMS1/GIT1/GRIP2/NLGN3/UNC13A/SYNDIG1/PIP5K1C/PPFIA3/WNT7A/DOC2B/BSN/RAPGEF4/DNAJC5/PSEN1/DNM3/PCLO/RIMS4/SYT7/ERC2/APBA1/SNPH/EFNB2/SYN3/CDK5R1/SEPTIN5/CPLX1/BIN1/STX1B/GRIPAP1/PACSIN1/RIMS2/DVL1/PLD1/DGKQ/SYT12/SYT5/PRKCG/SV2A	46/3111	195/22688	0.000131483371050543	GO:BP	GO:0099003	RNAseq
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	NYGC_ALS_Cervical_SC	negative	0.0162110851520083	11	GRIP2/HIP1/CACNG2/CACNG7/SLC1A1/CACNG8/CPLX1/STX1B/GRIPAP1/GRIP1/CACNG3	11/3111	24/22688	0.000140569857365568	GO:BP	GO:0099637	RNAseq
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	NYGC_ALS_Cervical_SC	negative	0.0162110851520083	58	SHANK3/SLITRK1/IL1RAPL1/EPHB2/TTBK1/MTOR/ZFYVE27/DIXDC1/DMRTA2/NLGN3/ZNF488/SYNDIG1/LRP8/LRP2/WNT7A/ADGRB1/NEURL1/NKX2-2/E2F1/PLXNA2/SEMA4D/ASPA/SLITRK2/VEGFC/PTPRD/CUX2/SHTN1/PLXNA4/CHODL/NKX6-2/BIN1/PARP6/ZNF335/GJC2/PLXNB3/ANKRD27/DICER1/LRTM2/NEFL/LRRC4B/SPEN/CBLN1/WDR62/FBXO31/AGRN/MAN2A1/VSTM5/ANAPC2/SOX8/OXTR/TGM2/SHH/CUX1/GRID2/SEMA7A/SOX10/MAG/DBNL	58/3111	263/22688	0.000141633171864568	GO:BP	GO:0051962	RNAseq
GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY	NYGC_ALS_Cervical_SC	negative	0.0162110851520083	9	SHISA7/DLGAP3/NPTX2/HOMER1/DLGAP2/NPTX1/CNIH2/AKAP9/NPTXR	9/3111	17/22688	0.000145021009381843	GO:BP	GO:0098962	RNAseq
GOBP_ESTABLISHMENT_OR_MAINTENANCE_OF_CELL_POLARITY	NYGC_ALS_Cervical_SC	negative	0.0162110851520083	50	DLG2/BCAS3/BRSK1/BRSK2/ARHGAP35/DLG1/AMOTL2/IGF1R/CYTH1/CAMSAP3/CDC42BPB/NDE1/PRKCZ/MARK2/WDPCP/MTCL1/WNT7A/MYO18A/DCTN1/RIPOR2/MAP4/PARD6A/HES5/LRRC7/ANK1/SHTN1/SYNE4/RHOF/SIPA1L3/NEK3/GPSM2/FBF1/HTT/MAP7/PLEKHG3/SPDL1/PTK2/PARVB/LLGL2/FRMD4B/FOXF1/CLASP2/FSCN1/SHH/JAM3/WNT7B/NUMA1/PLK1/CARMIL2/MCPH1	50/3111	218/22688	0.000145330213144093	GO:BP	GO:0007163	RNAseq
GOCC_INTRINSIC_COMPONENT_OF_POSTSYNAPTIC_DENSITY_MEMBRANE	NYGC_ALS_Cervical_SC	negative	0.0163565356040552	18	SLITRK1/CACNG2/CACNG7/RGS7BP/GRID1/ABHD17A/EFNB2/OPRD1/LRFN3/ATP2B2/LRRC4B/GRIN2D/LRFN1/PTPRS/DLG4/CNIH2/CACNG3/GRID2	18/3111	53/22688	0.000148890067127506	GO:CC	GO:0099146	RNAseq
GOCC_DENDRITIC_SHAFT	NYGC_ALS_Cervical_SC	negative	0.0169528370568825	14	KIRREL3/MPP2/NTSR1/SYNDIG1/SLC1A1/PSEN1/SYNGAP1/RGS7BP/HOMER1/JPH4/GABBR1/SEZ6/CNIH2/GRM7	14/3111	36/22688	0.00015665622512639	GO:CC	GO:0043198	RNAseq
GOBP_ANTEROGRADE_AXONAL_TRANSPORT	NYGC_ALS_Cervical_SC	negative	0.0179061162894148	17	TRIM46/DLG2/KIF5C/TRAK2/KIF1B/MAPK8IP3/KIF1A/AP3B2/KIF5A/TRAK1/AGTPBP1/BORCS5/KIF1C/NEFL/SPG7/SPAST/CNIH2	17/3111	49/22688	0.000167934830472735	GO:BP	GO:0008089	RNAseq
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	NYGC_ALS_Cervical_SC	negative	0.0182348549306387	36	BCAS3/BRSK1/BRSK2/AMOTL2/IGF1R/CYTH1/CAMSAP3/NDE1/PRKCZ/MARK2/WDPCP/WNT7A/MYO18A/DCTN1/RIPOR2/MAP4/HES5/SHTN1/SYNE4/SIPA1L3/NEK3/GPSM2/FBF1/HTT/PLEKHG3/SPDL1/PTK2/LLGL2/FRMD4B/FOXF1/FSCN1/SHH/JAM3/NUMA1/PLK1/MCPH1	36/3111	143/22688	0.000175779819851582	GO:BP	GO:0030010	RNAseq
GOBP_CELLULAR_RESPONSE_TO_POTASSIUM_ION	NYGC_ALS_Cervical_SC	negative	0.0182348549306387	7	DLG2/CACNA1H/CARF/NPTX1/SLC12A2/CRHBP/DLG4	7/3111	11/22688	0.000179845971986128	GO:BP	GO:0035865	RNAseq
GOMF_STRUCTURAL_CONSTITUENT_OF_POSTSYNAPSE	NYGC_ALS_Cervical_SC	negative	0.0182348549306387	7	DLG1/SHANK2/NEFH/DNM3/HOMER1/NEFL/DLG4	7/3111	11/22688	0.000179845971986128	GO:MF	GO:0099186	RNAseq
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	NYGC_ALS_Cervical_SC	negative	0.0182348549306387	43	TRIM46/ULK2/EVI5L/SEMA3F/TCHP/EPHB2/CBFA2T2/SEMA6B/TSC1/SEMA3G/SPRY3/CCP110/PSEN1/SEMA4D/SYNGAP1/ADCY6/DNM3/MAP4/DIP2B/LRIG2/SEMA6A/EFNB2/CDK5R1/RTN4RL1/CEP97/CDK10/STX1B/PLXNB3/DENND5A/SEMA4G/FSTL4/GRIN2B/MINAR1/BCL11A/SEMA6C/RAPGEF2/PTPRS/EVL/SEMA7A/LRP4/MAG/SEMA4C/MPHOSPH9	43/3111	181/22688	0.000181077827708433	GO:BP	GO:0031345	RNAseq
GOBP_NEGATIVE_REGULATION_OF_AXONOGENESIS	NYGC_ALS_Cervical_SC	negative	0.0185490393707332	20	TRIM46/ULK2/SEMA3F/EPHB2/SEMA6B/SEMA3G/PSEN1/SEMA4D/SYNGAP1/DIP2B/SEMA6A/CDK5R1/SEMA4G/FSTL4/SEMA6C/PTPRS/SEMA7A/LRP4/MAG/SEMA4C	20/3111	63/22688	0.000187382833360923	GO:BP	GO:0050771	RNAseq
GOCC_SYNAPTIC_VESICLE_MEMBRANE	NYGC_ALS_Cervical_SC	negative	0.0185490393707332	28	SEPTIN8/PHAF1/UNC13A/SYNDIG1/BSN/DNAJC5/ZNRF1/ICA1/SYT7/SYNGR1/OPRD1/SYN3/SCAMP5/BIN1/SLC6A17/BORCS5/SLC6A9/PRRT1/SYT12/VAMP1/SYT5/SYNGR3/RAB5B/PTPRS/OPRK1/SEMA4C/SV2A/SYPL2	28/3111	102/22688	0.000190733935045587	GO:CC	GO:0030672	RNAseq
GOBP_MAINTENANCE_OF_SYNAPSE_STRUCTURE	NYGC_ALS_Cervical_SC	negative	0.0185490393707332	10	DLG1/SHANK2/BSN/SYNGAP1/DCTN1/ERC1/PCLO/ERC2/CBLN1/DLG4	10/3111	21/22688	0.000191872685128446	GO:BP	GO:0099558	RNAseq
GOCC_ION_CHANNEL_COMPLEX	NYGC_ALS_Cervical_SC	negative	0.0190537748961683	59	CPT1C/CACNA1B/SHISA7/KCNN1/CACNA1H/KCNQ2/GABRD/HCN4/KCNJ2/CACNG2/CHRNA4/KCNG4/HCN2/KCNK1/CACNA1I/CACNG7/RYR2/CACNG8/KCNA1/PACC1/CNTNAP2/ANO2/CACNA1A/GABRA6/SCN4A/CACNA1G/LRRC8D/CLIC5/KCNC3/ABHD6/CHRNB2/TMEM249/TRPV6/ABCB8/TTYH2/KCNC1/TRPC3/ANO1/KCNB2/GRIN2D/GRIN2B/GRIN1/KCNS3/HTR3B/CACNA1E/CACNB3/KCNG3/DLG4/CACNA1C/SCN8A/GABRA5/SCN4B/CNIH2/KCNJ11/AKAP9/CACNA2D3/CACNG3/GRID2/DPP6	59/3111	272/22688	0.000199721624201997	GO:CC	GO:0034702	RNAseq
GOCC_INTRINSIC_COMPONENT_OF_PRESYNAPTIC_MEMBRANE	NYGC_ALS_Cervical_SC	negative	0.0196932548504529	22	GRM3/NECTIN1/EPHB2/SLC6A1/PSEN1/KCNA1/NTNG2/RGS7BP/PTPRD/KCNJ9/SYT7/EFNB2/OPRD1/CHRNB2/LRFN3/KCNC1/ATP2B2/GABBR1/SLC6A9/ADORA1/GABRA5/OPRK1	22/3111	73/22688	0.000213396592838525	GO:CC	GO:0098889	RNAseq
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	NYGC_ALS_Cervical_SC	negative	0.0196932548504529	40	SOBP/CRYM/LHFPL4/EML2/TH/BACE1/LRP2/SLC52A3/KCNA1/RIPOR2/WHRN/LRIG2/ASIC3/PIEZO2/CLIC5/PHF24/CHRNB2/ITGA2/DRGX/SRRM4/COL11A2/ATP2B2/CHD7/MYO15A/GRAP/TPRN/MYH14/TMC2/UCN/TMTC4/MARVELD2/SPTBN4/GABRA5/USH1C/GRM7/PDZD7/FZD4/TRPV1/LHFPL5/MYO1A	40/3111	166/22688	0.000217533466531906	GO:BP	GO:0050954	RNAseq
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	NYGC_ALS_Cervical_SC	negative	0.0196932548504529	11	MMP24/BACE1/NTSR1/KCNA1/ASIC3/PHF24/ITGA2/ANO1/ADORA1/NR2F6/TRPV1	11/3111	25/22688	0.00022000522078141	GO:BP	GO:0062149	RNAseq
GOBP_REGULATION_OF_AMPA_RECEPTOR_ACTIVITY	NYGC_ALS_Cervical_SC	negative	0.0196932548504529	11	SHANK3/SHISA7/MAPK8IP2/NLGN3/SHANK1/CACNG2/CACNG7/CACNG8/PRRT1/CNIH2/CACNG3	11/3111	25/22688	0.00022000522078141	GO:BP	GO:2000311	RNAseq
GOBP_REGULATION_OF_DENDRITE_EXTENSION	NYGC_ALS_Cervical_SC	negative	0.0196932548504529	11	SMURF1/RNF157/SYT3/RIMS1/UNC13A/CACNG7/RIMS2/SPAG9/BCL11A/CPNE9/RASAL1	11/3111	25/22688	0.00022000522078141	GO:BP	GO:1903859	RNAseq
GOCC_CATION_CHANNEL_COMPLEX	NYGC_ALS_Cervical_SC	negative	0.0201615151844378	47	CPT1C/CACNA1B/SHISA7/KCNN1/CACNA1H/KCNQ2/HCN4/KCNJ2/CACNG2/KCNG4/HCN2/KCNK1/CACNA1I/CACNG7/RYR2/CACNG8/KCNA1/CNTNAP2/CACNA1A/SCN4A/CACNA1G/KCNC3/ABHD6/TMEM249/TRPV6/ABCB8/KCNC1/TRPC3/KCNB2/GRIN2D/GRIN2B/GRIN1/KCNS3/HTR3B/CACNA1E/CACNB3/KCNG3/DLG4/CACNA1C/SCN8A/SCN4B/CNIH2/KCNJ11/AKAP9/CACNA2D3/CACNG3/DPP6	47/3111	205/22688	0.000228017136014475	GO:CC	GO:0034703	RNAseq
GOBP_POSTSYNAPSE_ASSEMBLY	NYGC_ALS_Cervical_SC	negative	0.0201894554079583	12	SHANK3/EPHB2/NLGN3/WNT7A/NTNG2/PTPRD/LRRC4B/CBLN1/NPTX1/NRXN2/GRID2/LRP4	12/3111	29/22688	0.00023147530400285	GO:BP	GO:0099068	RNAseq
GOCC_ADHERENS_JUNCTION	NYGC_ALS_Cervical_SC	negative	0.0201894554079583	41	PKP4/NECTIN1/MAGI1/AJAP1/SHROOM2/AFDN/PTPRK/CYTH2/SHROOM1/DLG1/CDH24/CDCA3/CYTH1/CAMSAP3/DLL1/PIP5K1C/KIFC3/CCDC85C/CDH8/JCAD/CDH12/SHROOM4/EFNB2/STXBP6/CD99L2/JUP/ESAM/NDRG1/TMEM204/AJM1/PVR/ADAM15/DCHS1/LDB3/BAIAP2L1/TNK2/OXTR/SPTBN4/FRMD4B/NF2/SMAD7	41/3111	172/22688	0.000233902227287322	GO:CC	GO:0005912	RNAseq
GOBP_REGULATION_OF_CELL_SIZE	NYGC_ALS_Cervical_SC	negative	0.0212720332661885	42	TRIM46/SHANK3/ULK2/CLCN6/SEMA3F/MTOR/ZFYVE27/SEMA6B/WDTC1/TSC1/DEPTOR/SEMA3G/KEL/SEMA4D/DIP2B/SLC12A6/OLFM1/ABL1/SEMA6A/SHTN1/CDK5R1/PLXNA4/BARHL2/ABCB8/SLC12A9/RAP1GAP2/CTTN/RPTOR/SLC12A5/SEMA4G/FSTL4/SEMA6C/SLC12A2/ANAPC2/UCN/PTPRS/IQGAP3/CLN8/SEMA7A/MAG/SEMA4C/DBNL	42/3111	178/22688	0.000250003457637769	GO:BP	GO:0008361	RNAseq
GOBP_VESICLE_CYTOSKELETAL_TRAFFICKING	NYGC_ALS_Cervical_SC	negative	0.0212720332661885	21	TRIM46/BICDL1/TRAK2/NDE1/PRKCZ/ACTN4/KIF1A/AP3B2/KIF5A/MYO1D/TRAK1/BORCS5/MYO15A/KIF1C/KIF13A/HTT/TANC2/CNIH2/MYO19/MYO1A/MYO1B	21/3111	69/22688	0.000253217657218163	GO:BP	GO:0099518	RNAseq
GOBP_MONOACYLGLYCEROL_CATABOLIC_PROCESS	NYGC_ALS_Cervical_SC	negative	0.0212720332661885	5	ABHD6/FAAH/ABHD16A/ABHD12B/MGLL	5/3111	6/22688	0.000256948043469315	GO:BP	GO:0052651	RNAseq
GOBP_HISTONE_METHYLATION	NYGC_ALS_Cervical_SC	negative	0.0212720332661885	37	MECP2/NSD1/KDM4A/MECOM/NSD2/TET3/KDM4C/AUTS2/N6AMT1/PRDM2/EZH1/SETD4/NFYA/PRMT8/KMT2D/CHD5/PAXIP1/MLLT6/PRDM4/DNMT1/BCOR/ZNF335/SETD1A/EHMT2/DOT1L/MCRS1/EHMT1/EZHIP/SIRT7/KMT2A/NFYB/CREBBP/KANSL1/BRCA1/ARID4B/MTHFR/KDM6A	37/3111	151/22688	0.000258179730118083	GO:BP	GO:0016571	RNAseq
GOBP_LOCOMOTORY_BEHAVIOR	NYGC_ALS_Cervical_SC	negative	0.0214619028205025	43	DBH/MECP2/AVP/SOBP/ADCY5/TH/MTOR/BTBD9/SHANK2/GIT1/TSC1/NTSR1/ANKH/ABCA2/MEIS1/SLC1A1/CNTN2/NRG1/KCNJ10/APBA1/B4GALT2/GPR37/OPRD1/AGTPBP1/CHRNB2/CEND1/CHD7/RCAN1/MYO15A/GPR52/GRIN2D/CNP/NPC1/SEZ6/DLG4/SPTBN4/OPRK1/ALK/MTA1/FZD4/CLN8/TAL1/ZDHHC8	43/3111	184/22688	0.000265763707451931	GO:BP	GO:0007626	RNAseq
GOBP_GLIAL_CELL_DIFFERENTIATION	NYGC_ALS_Cervical_SC	negative	0.0214619028205025	48	PICK1/TPPP/TTBK1/MTOR/MMP24/KDM4A/ZNF488/ABCA2/DLL1/CDK6/NKX2-2/LDLR/PSEN1/TNFRSF21/ASPA/CNTN2/NRG1/KCNJ10/BOK/FA2H/HES5/ABL1/SH3TC2/ERBB3/NKX6-2/BIN1/MYRF/TMEM98/NDRG1/HDAC11/SLC45A3/DICER1/FGF5/PRDM8/DLX1/CNP/LEF1/SOX8/SOX13/PAX2/SHH/EIF2B5/SLC8A3/TAL1/SOX10/MAG/ERCC2/OLIG1	48/3111	212/22688	0.000268467530909469	GO:BP	GO:0010001	RNAseq
GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS	NYGC_ALS_Cervical_SC	negative	0.0214619028205025	51	SMURF1/TRIM46/ULK2/MAGI2/SEMA3F/RNF157/ZFYVE27/SYT3/SEMA6B/RIMS1/NLGN3/NKD1/UNC13A/SEMA3G/AUTS2/PRKCZ/CACNG7/ADPRHL1/SEMA4D/COBL/DIP2B/OLFM1/ABL1/SEMA6A/SHTN1/CDK5R1/PLXNA4/BARHL2/SALL1/CTTN/RIMS2/DVL1/SPAG9/SEMA4G/FSTL4/BCL11A/SEMA6C/LZTS2/ANAPC2/HDAC6/FGFR2/PTPRS/CPNE9/SHH/WASF1/WNT7B/RASAL1/SEMA7A/MAG/SEMA4C/DBNL	51/3111	229/22688	0.000269364329098786	GO:BP	GO:0060560	RNAseq
GOCC_CORTICAL_ACTIN_CYTOSKELETON	NYGC_ALS_Cervical_SC	negative	0.0215003067059429	23	SHROOM2/SHROOM1/DLC1/ACTN2/ACTN4/LANCL2/CLDN5/COBL/SHROOM4/RAPGEF3/MOBP/PPP1R9A/CTTN/SPTB/SPTBN2/MYRIP/ANLN/SPTBN4/LLGL2/RTKN/NF2/DBNL/MYO1A	23/3111	79/22688	0.00027281167335938	GO:CC	GO:0030864	RNAseq
GOMF_VOLTAGE_GATED_POTASSIUM_CHANNEL_ACTIVITY	NYGC_ALS_Cervical_SC	negative	0.0216418440153547	24	KCNJ12/KCNN1/KCNQ2/HCN4/KCNK3/KCNJ2/KCNG4/HCN2/KCNK1/KCNA1/KCNJ10/KCNJ9/KCNK9/KCNC3/KCNT1/KCNC1/KCNB2/KCNH3/KCNS3/KCNG3/KCNH8/KCNH7/KCNJ11/KCNH6	24/3111	84/22688	0.000277592467879877	GO:MF	GO:0005249	RNAseq
GOBP_TRANSPORT_ALONG_MICROTUBULE	NYGC_ALS_Cervical_SC	negative	0.0228971861989696	37	TRIM46/DLG2/KIF5C/BICDL1/TRAK2/KIF1B/ARHGAP21/CILK1/CAMSAP3/NDE1/MAPK8IP3/PRKCZ/KIF1A/AP3B2/NEFH/DCTN1/KIF5A/DYNC2I1/IFT172/APBA1/BICD2/TRAK1/AGTPBP1/KIF3C/BORCS5/TRIM58/TMEM201/KIF1C/NEFL/KIF13A/HTT/KIF17/HDAC6/SPG7/SPAST/CNIH2/WASF1	37/3111	152/22688	0.00029685231236469	GO:BP	GO:0010970	RNAseq
